_id,owner,text
113046522880943072,107780257626128496,"Kamalanomics is killing the American Economy! The new Jobs Report shows Employment among Native-born American Workers fell by 1.21 Million in the past 12 months, while Employment for Foreign born Workers, mostly Illegals, SKYROCKETED by 1.27 Million. MAKE AMERICA GREAT AGAIN — VOTE TRUMP!"
113046369119613952,107780257626128496,Fox Polls are Rigged and Worthless!
113045787471293568,107780257626128496,"RT @realDonaldTrumpDana Bash of CNN has a chance at greatness today. If she gave a fair but tough interview of Comrade Kamala Harris, she will expose her as being totally inept and ill suited for the job of President, much as I exposed Crooked Joe Biden during our now famous Debate. How cool would that be for Dana and CNN??? Also, the interview should not have Tampon Tim present to help with the inevitable Kamala stumbles, and under no circumstances should the transcript be allowed to be changed in any way, shape, or form. Dana and Jake were fair, but firm, in my CNN Debate with Crooked Joe. This is a chance for Dana Bash to reach REAL stardom, while at the same time doing a great service to our now failing Country. Good luck, Dana, do the right thing!!! DJT"
113045697329680080,107780257626128496,"RT @realDonaldTrump….No Presidential Candidate, or Candidate for any Office, has ever had to put up with all of this Lawfare and Weaponization directly out of the Office of a Political Opponent. They’ve Weaponized local D.A.s and Attorney Generals, and anybody else that will listen, to Interfere with the upcoming 2024 Presidential Election - Never been done before. This is now Kamala’s Weaponized System against her Political Opponent. All of these Scams will fail, just as Deranged Jack’s Hoax in Florida has been fully dismissed, and we will win the Most Important Election in the History of our Country on November 5th. MAKE AMERICA GREAT AGAIN!"
113045696765448592,107780257626128496,"RT @realDonaldTrump….This travesty is now on Comrade Kamala Harris, who is actively pushing it, rather than immediately calling for its dismissal, as should be done. This is for Third World Countries and Banana Republics, not for the U.S.A.! As Jack Smith knows, the whole case should be thrown out and dismissed on Presidential Immunity grounds, as already ruled unequivocally by the U.S. Supreme Court. Smith rewrote the exact same case in an effort to circumvent the Supreme Court Decision. The people of our Country will see what is happening with all of these corrupt lawsuits against me, and will REJECT them by giving me an overwhelming Victory on November 5th for President of the United States…."
113045696037821568,107780257626128496,"RT @realDonaldTrump….For them to do this immediately after our Supreme Court Victory on Immunity and more, is shocking. I’ve also been informed by my attorneys, that you’re not even allowed to bring cases literally right before an Election – A direct assault on Democracy! This is an unprecedented abuse of the Criminal Justice System. The case has to do with “Conspiracy to Obstruct the 2020 Presidential Election,” when they are the ones that did the obstructing of the Election, not me. They cheated on the Election, and they go after me for “cheating on the Election.” Interestingly, this comes at the exact same time as Mark Zuckerberg of Facebook has admitted to concealing massive amounts of information, such as Hunter Biden’s Laptop from Hell, which is a direct acknowledgment that the 2020 Presidential Election was MANIPULATED and RIGGED by the DOJ. What they are doing now is the single greatest sabotage of our Democracy in History…."
113045695252293504,107780257626128496,"RT @realDonaldTrumpIn an effort to resurrect a “dead” Witch Hunt in Washington, D.C., in an act of desperation, and in order to save face, the illegally appointed “Special Counsel” Deranged Jack Smith, has brought a ridiculous new Indictment against me, which has all the problems of the old Indictment, and should be dismissed IMMEDIATELY. His Florida Document Hoax Case has been completely dismissed. This is merely an attempt to INTERFERE WITH THE ELECTION, and distract the American People from the catastrophes Kamala Harris has inflicted on our Nation, like the Border Invasion, Migrant Crime, Rampant Inflation, the threat of World War III, and more…."
113045683650726672,107780257626128496,"RT @realDonaldTrumpIt is DOJ policy that the Department of Justice should not take any action that will influence an election within 60 days of that election – but they just have taken such action. Voting starts on September 6th, therefore the DOJ has violated its own policy – Election Interference. All of these Comrade Kamala/Biden Hoaxes should be immediately DISMISSED!"
113045663700721072,107780257626128496,"Dana Bash of CNN has a chance at greatness today. If she gave a fair but tough interview of Comrade Kamala Harris, she will expose her as being totally inept and ill suited for the job of President, much as I exposed Crooked Joe Biden during our now famous Debate. How cool would that be for Dana and CNN??? Also, the interview should not have Tampon Tim present to help with the inevitable Kamala stumbles, and under no circumstances should the transcript be allowed to be changed in any way, shape, or form. Dana and Jake were fair, but firm, in my CNN Debate with Crooked Joe. This is a chance for Dana Bash to reach REAL stardom, while at the same time doing a great service to our now failing Country. Good luck, Dana, do the right thing!!! DJT"
113045161171004368,107780257626128496,"“The migrant crisis is more costly than Americans realize. Last year, US taxpayers shelled out some $150 billion in government services and support to help the 20 million illegal migrants in the country, according to a study from the Federation for American Immigration Reform (FAIR). And most of the cost is being borne by state and local governments…”"
113043695543171168,107780257626128496,"RT: on Crazy Nancy Pelosi’s taped admission to her daughter, ALL J6 CASES SHOULD BE IMMEDIATELY DROPPED."
113043119447304304,107780257626128496,"Via Oversight Subcommittee… 🚨Nancy Pelosi on January 6, 2021🚨 ""I can't believe the stupidity of this. And I take full responsibility."" WATCH…"
113043113033012272,107780257626128496,"Via Oversight Subcommittee: “We have totally failed, and we have to take some responsibility for not holding security accountable."" As Speaker, Nancy Pelosi controlled House operations and security on the House side of the Capitol on January 6, 2021…"
113043104684966992,107780257626128496,“GOP Wins Election Integrity Victory In Pennsylvania”
113042923600621296,107780257626128496,"Thank you Barry. Keep up the great work. We must WIN the wonderful Commonwealth of Pennsylvania. Comrade Kamala has always been strongly against Fracking, and that will never change — no matter what she is all of a sudden saying now. Fracking under Kamala is DEAD, and so is everything else, including our once great Country!!! DJT"
113042910321599536,107780257626128496,"Great questions, Joe—MAGA2024!!!"
113041440899976576,107780257626128496,Kamala Harris has COMPLETELY DESTROYED the housing market. A Trump Administration will make home ownership attainable for average Americans once again—MAGA2024!
113040976971411200,107780257626128496,United States Farmers incomes have plummeted to the lowest in history under Harris/Biden. “Net Farm income will decrease by 27.1% in 2024 from 2023.” FoxNews. VOTE FOR TRUMP! Our whole Country is heading in the same direction under Comrade Kamala Harris. MAGA2024!
113040966262331888,107780257626128496,“HARRIS FLIP-FLOPS ISSUES SHE PUSHED AS BORDER CZAR”
113040532092485824,107780257626128496,"RT @realDonaldTrumpBack by popular demand, my TRUMP DIGITAL TRADING CARDS, Series 4: The America First Collection, is available RIGHT NOW, and I think you’ll love it! For some, there’ll be an Invite to a Gala Dinner at my beautiful private Club in Jupiter, Florida. Don’t wait, have fun - The Cards will go FAST! Go to ENJOY!"
113040520688796080,107780257626128496,"IT’S ALWAYS FAKE WITH KAMALA. WE’RE DOMINATING HER ON SOCIAL MEDIA, SO SHE MAKES UP A FAKE LIST OF HER NUMBERS VERSUS MY NUMBERS. ALL OF OUR ENGAGEMENT IS REAL AND ORGANIC, WHILE KAMALA HAS TO PAY FOR HER FAKE ENGAGEMENT. WE’RE BEATING HER “LIKE A DRUM”, LIKE WE WILL BEAT HER ON NOVEMBER 5TH. IT’S ALL FAKE, IT’S ALL MISINFORMATION AND DISINFORMATION. WE ARE DESTROYING THE DEMOCRATS ON SOCIAL MEDIA!"
113040485793876848,107780257626128496,"The Gag Order applied by Highly Conflicted Acting Justice Merchan is horrible and unAmerican. I am the Leading Candidate in the Election, having beaten all Republicans, and now beating the second Democrat Nominee, Comrade Kamala Harris, who was put in as a result of a COUP against Crooked Joe Biden. When asked about the lawless Manhattan D.A. Hoax, I am not allowed to talk about the most important and corrupt aspects of it, because of the completely unConstitutional Gag Order. I am the first Candidate in American History who is not allowed to freely speak about a major Witch Hunt being perpetrated against him. I must be immediately released from the Gag Order, so I can continue to expose the Weaponization of our Justice System by the Radical Democrats. The GOOD NEWS is that the American People see through these Witch Hunts, and will bring us a dominant Victory on November 5th. MAKE AMERICA GREAT AGAIN!"
113040452561184144,107780257626128496,"“RFK JR, TULSI GABBARD JOIN TRUMP TRANSITION TEAM”"
113040445695769264,107780257626128496,"TULSI GABBARD JOINS JUDGE JEANINE—THANK YOU, TULSI!"
113040436642111456,107780257626128496,"Former Federal Prosecutor, Katie Cherkasky…"
113040415980721504,107780257626128496,"Senator Lindsey Graham: “To the people in Arizona, do you really believe she’s (Comrade Kamala) going to build a wall…”"
113040384075890656,107780257626128496,A MUST WATCH—BY SEAN HANNITY!
113040371764450976,107780257626128496,"“HARRIS TO GIVE FIRST INTERVIEW WITH RUNNING MATE, WON’T DO SOLO—NEARLY 40 DAYS AFTER BECOMING DEM NOMINEE”"
113040284378516544,107780257626128496,"RT @realDonaldTrumpI have a FANTASTIC new Book coming out in two weeks, “SAVE AMERICA.” I hand-selected every Photo, from my time in the White House, to our current third Campaign for President of the United States. A MUST HAVE on U.S. History, especially for America First Patriots - Get your copy now at,"
113040274829623968,107780257626128496,RT: MUST WATCH!
113040273471806656,107780257626128496,Number One is always nice!
113040268424863488,107780257626128496,Thank you Elon. I certainly will be trying!!!
113040206925999440,107780257626128496,RT @realDonaldTrump“FLIP-FLOPPING KAMALA”
113040206696865376,107780257626128496,RT @realDonaldTrumpTHIS IS THE MOST IMPORTANT ELECTION IN THE HISTORY OF OUR COUNTRY…
113039938131903424,107780257626128496,"THANK YOU—WAFFLE HOUSE IN SAVANNAH, GEORGIA…"
113039661667713920,107780257626128496,ELECTION INTERFERENCE AT ITS WORST! MAGA2024
113039650742656080,107780257626128496,RT @Beware_of_penguin
113039645559666480,107780257626128496,RT @magicman6969
113039644745042240,107780257626128496,"RT @geohutIF NICOLE CAN READ THIS LATEST SMITH INDICTMENT AND ARRIVE AT THIS TRUTH, WHICH IS PROFOUNDLY CORRECT, HOW LONG WILL IT BE BEFORE OTHER LIBERAL MSM START TO REALIZE THE DIRTBAG DEM CRIMINAL DC ORGANIZATION IS TRYING TO INTERFERE IN AN ELECTION AND DESTROY AN HONEST MAN, HIS FAMILY AND MAGA VICTORY IN NOV AND JAN20TH BEGIN DAY ONE MAGA POLICIES NOW PROCLAIM EVEN MORE EVIL BE EXPOSED AS MORE SEE MAGA TRUTH YES OPEN THEY EYES 👀 LORD 🔜🙏🎚🦅🇺🇸💯🇮🇱🇨🇱"
113039629144751072,107780257626128496,RT @Susan_s2024
113039613934121184,107780257626128496,RT @akaPR0B0SS
113039609198048448,107780257626128496,RT @SpiritualStreetfighter
113039608744258480,107780257626128496,RT @Sprok@realDonaldTrump #Sprokspeak #PHPnews #RPN
113039607170727984,107780257626128496,RT @BardsofPeaceThe Indictment Is The CrimeDeranged Jack’s a criminalUsing power to slayThat which is inevitableTrump has won the Day‼️Election InterferenceIs the real crimeTrump has proof of innocenceHis accusers are real slimePolitical prisonersProve we are at warMaking Trump a prisonerIs how They hope to score This shows Their evil core ©️DianeLight 8/1/23ONE OF TRUMP’S LOYAL POETS @realDonaldTrump #ElectionInterference #Trump2024 #FJB #SecondAmericanRevolution #GodWins #ArrestJackSmith #USCrimeSyndicate #JackAss
113039602702203856,107780257626128496,RT @SpiritualStreetfighter
113039596431435744,107780257626128496,RT @RedStar81#Trump2024
113039593825973600,107780257626128496,RT @traleecan
113039592063499776,107780257626128496,RT @SpiritualStreetfighter
113039575370300464,107780257626128496,RT @SpiritualStreetfighter
113039574196956544,107780257626128496,RT @Proud_American1776Here is a start👇👇👇
113039564487207280,107780257626128496,RT @rcale1776#Trump2024 #MAGA @realDonaldTrump
113039559694188176,107780257626128496,RT @SpiritualStreetfighter
113039557816769184,107780257626128496,RT @SpiritualStreetfighter
113039556010076560,107780257626128496,RT @SpiritualStreetfighter
113039555417873840,107780257626128496,RT @akaPR0B0SS
113039554720146976,107780257626128496,RT @TheRealTrumpSupporters
113039554098662080,107780257626128496,RT @TheVeteransWife
113039552152687648,107780257626128496,RT @nysmbaBullsheet
113039551074299904,107780257626128496,RT @SpiritualStreetfighter
113039550270055232,107780257626128496,RT @TheRealTrumpSupporters
113039548430745152,107780257626128496,RT @akaPR0B0SS
113039547196369856,107780257626128496,RT @IStandWithTrump47
113039543978713280,107780257626128496,RT @IStandWithTrump47
113039542131242160,107780257626128496,"RT: ridiculous political HOAX, which most thought was already won by me, comes right out of the White House and DOJ, and is being pushed by Kamala Harris and Crooked Joe Biden against their political opponent, ME. Like all of the other Witch Hunt cases, it is being mocked by legal scholars and experts as gross election interference. This shouldn’t be happening in America! MAGA2024"
113037195639122016,107780257626128496,THIS IS THE MOST IMPORTANT ELECTION IN THE HISTORY OF OUR COUNTRY…
113036888476982576,107780257626128496,“FLIP-FLOPPING KAMALA”
113036420728580256,107780257626128496,"It is DOJ policy that the Department of Justice should not take any action that will influence an election within 60 days of that election – but they just have taken such action. Voting starts on September 6th, therefore the DOJ has violated its own policy – Election Interference. All of these Comrade Kamala/Biden Hoaxes should be immediately DISMISSED!"
113036298125986880,107780257626128496,"Nicole Shanahan: “I'll admit I used to kind of roll my eyes when people claimed that President Trump was being ""persecuted."" I was looking at it through the distorted filter of the media. Well, I just completed my first cross-examination in our second New York Ballot Access case, where the DNC-aligned PAC attorneys questioned me like a criminal. OK, I get it now. Our justice system is clearly being co-opted and abused by nefarious people with malevolent political agendas.”"
113036284843820048,107780257626128496,PERSECUTION OF A POLITICAL OPPONENT!
113036149410776176,107780257626128496,"In an effort to resurrect a “dead” Witch Hunt in Washington, D.C., in an act of desperation, and in order to save face, the illegally appointed “Special Counsel” Deranged Jack Smith, has brought a ridiculous new Indictment against me, which has all the problems of the old Indictment, and should be dismissed IMMEDIATELY. His Florida Document Hoax Case has been completely dismissed. This is merely an attempt to INTERFERE WITH THE ELECTION, and distract the American People from the catastrophes Kamala Harris has inflicted on our Nation, like the Border Invasion, Migrant Crime, Rampant Inflation, the threat of World War III, and more…."
113036148822447232,107780257626128496,"….For them to do this immediately after our Supreme Court Victory on Immunity and more, is shocking. I’ve also been informed by my attorneys, that you’re not even allowed to bring cases literally right before an Election – A direct assault on Democracy! This is an unprecedented abuse of the Criminal Justice System. The case has to do with “Conspiracy to Obstruct the 2020 Presidential Election,” when they are the ones that did the obstructing of the Election, not me. They cheated on the Election, and they go after me for “cheating on the Election.” Interestingly, this comes at the exact same time as Mark Zuckerberg of Facebook has admitted to concealing massive amounts of information, such as Hunter Biden’s Laptop from Hell, which is a direct acknowledgment that the 2020 Presidential Election was MANIPULATED and RIGGED by the DOJ. What they are doing now is the single greatest sabotage of our Democracy in History…."
113036147279528880,107780257626128496,"….This travesty is now on Comrade Kamala Harris, who is actively pushing it, rather than immediately calling for its dismissal, as should be done. This is for Third World Countries and Banana Republics, not for the U.S.A.! As Jack Smith knows, the whole case should be thrown out and dismissed on Presidential Immunity grounds, as already ruled unequivocally by the U.S. Supreme Court. Smith rewrote the exact same case in an effort to circumvent the Supreme Court Decision. The people of our Country will see what is happening with all of these corrupt lawsuits against me, and will REJECT them by giving me an overwhelming Victory on November 5th for President of the United States…."
113036145363466928,107780257626128496,"….No Presidential Candidate, or Candidate for any Office, has ever had to put up with all of this Lawfare and Weaponization directly out of the Office of a Political Opponent. They’ve Weaponized local D.A.s and Attorney Generals, and anybody else that will listen, to Interfere with the upcoming 2024 Presidential Election - Never been done before. This is now Kamala’s Weaponized System against her Political Opponent. All of these Scams will fail, just as Deranged Jack’s Hoax in Florida has been fully dismissed, and we will win the Most Important Election in the History of our Country on November 5th. MAKE AMERICA GREAT AGAIN!"
113036082483688416,107780257626128496,"RT @mrddmiaGood luck, Jack. Trump raises presidential immunity. Again. The DC court rules. Again. Appealed to the DC Circuit. Again. Then Supreme Court. Again. Bottom Line: There's no chance this case goes to trial before the election. Trump wins. Jack Smith fired. Case closed."
113035565200933040,107780257626128496,"Join me on Friday, August 30th at 4:30PM Eastern for a RALLY in Johnstown, Pennsylvania. Get your tickets today at:"
113035467717923040,107780257626128496,"RT: you, Robert F. Kennedy Jr. and Tulsi Gabbard!"
113035433505084688,107780257626128496,"Join me this Thursday, August 29, 2024 at 6:00PM US/CENTRAL at the La Crosse Center in beautiful WISCONSIN! “President Donald J. Trump to Hold a Town Hall in La Crosse, Wisconsin” Tickets:"
113035417108806848,107780257626128496,"I have reached an agreement with the Radical Left Democrats for a Debate with Comrade Kamala Harris. It will be Broadcast Live on ABC FAKE NEWS, by far the nastiest and most unfair newscaster in the business, on Tuesday, September 10th, in Philadelphia, Pennsylvania. The Rules will be the same as the last CNN Debate, which seemed to work out well for everyone except, perhaps, Crooked Joe Biden. The Debate will be “stand up,” and Candidates cannot bring notes, or “cheat sheets.” We have also been given assurance by ABC that this will be a “fair and equitable” Debate, and that neither side will be given the questions in advance (No Donna Brazile!). Harris would not agree to the FoxNews Debate on September 4th, but that date will be held open in case she changes her mind or, Flip Flops, as she has done on every single one of her long held and cherished policy beliefs. A possible third Debate, which would go to NBC FAKE NEWS, has not been agreed to by the Radical Left. GOD BLESS AMERICA!"
113035184224002720,107780257626128496,You can make a BIG ELECTION IMPACT with a small time commitment! Join #TrumpForce47 at:
113035108236764880,107780257626128496,"You know, if Biden didn’t do the Debate, he would be the Democrat Candidate for President right now. The fact is, Debate or no Debate, the Democrats really did a number on him!!!"
113034481955481792,107780257626128496,"Back by popular demand, my TRUMP DIGITAL TRADING CARDS, Series 4: The America First Collection, is available RIGHT NOW, and I think you’ll love it! For some, there’ll be an Invite to a Gala Dinner at my beautiful private Club in Jupiter, Florida. Don’t wait, have fun - The Cards will go FAST! Go to ENJOY!"
113033957666994992,107780257626128496,“DEMOCRATS HIDE UNSCRIPTED KAMALA”
113033922352949056,107780257626128496,"“Zuckerberg admits that the White House pushed to SUPPRESS HUNTER BIDEN LAPTOP STORY (& much more!). IN OTHER WORDS, THE 2020 PRESIDENTIAL ELECTION WAS RIGGED. FoxNews, New York Post, Rep. Laurel Lee, House Judiciary Committee."
113033858944905136,107780257626128496,RT: is what everyone’s been waiting for — THE 2020 PRESIDENTIAL ELECTION WAS RIGGED!
113033804193555248,107780257626128496,“Kamala Harris was basically a National Joke until there was an explosion of media propaganda on her behalf about 35 days ago when the Democrats imposed her on the Party and the Country without having a single vote and one of the reasons is because every time she spoke off script as Vice President it was a gigantic embarrassment!” Glenn Greenwald on Jesse Watters Primetime
113031587486072064,107780257626128496,“THE BIG CON”
113031548621918560,107780257626128496,“TRUMP SHOOTER HAD FOREIGN ENCRYPTED ACCOUNTS”
113031543085068192,107780257626128496,“DEMOCRATS HIDE UNSCRIPTED KAMALA”
113031539367998848,107780257626128496,“TRUMP OUTPACES HARRIS ON CAMPAIGN TRAIL”
113029932848019168,107780257626128496,RT @realDonaldTrumpMy interview with former Navy SEAL Shawn Ryan is OUT NOW! Enjoy!
113029932100534704,107780257626128496,"RT @TeamTrumpPRESIDENT TRUMP: ""Last Thanksgiving, I visited the Southern Border near McAllen, Texas, where patriots of the Texas National Guard were doing the job that Kamala Harris refused to do— In fact, when our Guardsmen put up razor wire and buoys to stop illegal crossings, Kamala and Biden SUED to take the border defenses down."""
113029931371985792,107780257626128496,"RT @TeamTrumpPRESIDENT TRUMP: ""For years, all of these NATO countries spent far less than 2% of GDP on their militaries, leaving our forces overstretched. To make up for years of shortfalls and help deter growing threats, I will insist that every NATO nation must spend at least 3%."""
113029931159927072,107780257626128496,"RT @TeamTrumpPRESIDENT TRUMP: ""One of my proudest achievements in my first term was to create SPACE FORCE, the first new branch of the Armed Forces in over 70 years... Now that Space Force is up and running, I agree with your leadership that the time has come to create a SPACE NATIONAL GUARD as the primary combat reserve of the U.S. Space Force. As president, I will sign historic legislation creating a Space National Guard into law."""
113029930979035616,107780257626128496,"RT @TeamTrumpPRESIDENT TRUMP: ""We will make a historic investment in building a U.S. military for the 21st century— investing heavily in drones, robotics, Artificial Intelligence, hypersonics — and a great Iron Dome for missile defense."""
113029930757176960,107780257626128496,"RT @TeamTrumpPresident Trump talks about the idiocy of other administrations broadcasting our weaknesses to our enemies: ""You don't want to tell your enemy you have no ammunition... If you feel like you're a little weak, you gotta strengthen it up, but you don't do reports that we're going to lose to China in a war. STUPID people do that — like the people that are in office right now."""
113029929941051392,107780257626128496,"RT @TeamTrumpPRESIDENT TRUMP: Caused by Kamala Harris and Joe Biden, the humiliation in Afghanistan set off the collapse of American Credibility and Respect around the world. Our country will never be safe again until we have FIRED those responsible for this disaster. The VOTERS are going to fire Kamala and Joe on November 5th—and when I take office, I will ask for the resignations of every single senior official who touched the Afghanistan calamity to be on my desk at noon on Inauguration Day."
113029929099184320,107780257626128496,"RT @TeamTrumpFULL REMARKS: Tulsi Gabbard — a 17-year veteran of the Hawaii Army National Guard, former four-term Democrat congresswoman, and former Democrat presidential candidate — endorses President Donald J. Trump."
113029928282178288,107780257626128496,"RT @TeamTrumpPRESIDENT TRUMP: Early this morning, Tulsi and I were at Arlington National Cemetery with the families of servicemembers who lost their lives in the catastrophic withdrawal from Afghanistan. Today marks the 3-year anniversary of the terrorist attack at Abbey Gate that left 13 American servicemembers dead, dozens more badly wounded, with many innocent civilians also killed and injured. We will never forget those brave warriors who made the supreme sacrifice for our country—they will live in our hearts FOREVER. And to all the Gold Star families, our gratitude is everlasting. We will honor their memory by restoring a government that puts the American People FIRST."
113029628113586944,107780257626128496,My interview with former Navy SEAL Shawn Ryan is OUT NOW! Enjoy!
113029367032556512,107780257626128496,"Think of it, America, Pocahontas, sometimes referred to as Elizabeth Warren, is considered far more Conservative in the U.S. Senate than Comrade Kamala Harris ever was. Is this really what we want to be President of the United States? She will only bring us Poverty, Chaos, and Heartache! Kamala is rated, by far, the Number One Most Liberal Senator."
113029149101884560,107780257626128496,"When is Comrade Kamala Harris going to start answering questions? She’s a Radical Left, No Fracking Marxist, and the Public needs to know what she stands for, which is POVERTY AND FAILURE FOR AMERICA! Kamala refuses to do Interviews, because she has NO CONFIDENCE in her own level of “Intelligence,” and now wants to change the Rules of the Debate on ABC Fake News!"
113029148137143504,107780257626128496,"One of the GREAT Statements of the Year, from the Wonderful and Brilliant Tammy Bruce!"
113028989446509712,107780257626128496,"Three years ago, Kamala's and Biden's incompetence left 13 dead warriors, hundreds of civilians killed and grievously wounded, and $85 billion worth of the finest military equipment on the planet abandoned to the Taliban…."
113027861043439216,107780257626128496,"This is the third anniversary of the BOTCHED Afghanistan withdrawal, the most EMBARRASSING moment in the history of our Country. Gross Incompetence - 13 DEAD American soldiers, hundreds of people wounded and dead, AMERICANS and BILLIONS OF DOLLARS OF MILITARY EQUIPMENT LEFT BEHIND. You don’t take our soldiers out first, you take them out LAST, when all else is successfully done. Russia then invaded Ukraine, Israel was attacked, and the USA became, and is, a laughing stock all over the World. THE FAKE NEWS MEDIA REMAINS SILENT IN ORDER TO PROTECT THE WORST ADMINISTRATION IN THE HISTORY OF OUR COUNTRY! MAGA2024"
113025866788629312,107780257626128496,"I watched ABC FAKE NEWS this morning, both lightweight reporter Jonathan Carl’s(K?) ridiculous and biased interview of Tom Cotton (who was fantastic!), and their so-called Panel of Trump Haters, and I ask, why would I do the Debate against Kamala Harris on that network? Will panelist Donna Brazil give the questions to the Marxist Candidate like she did for Crooked Hillary Clinton? Will Kamala’s best friend, who heads up ABC, do likewise. Where is Liddle’ George Slopadopolus hanging out now? Will he be involved. They’ve got a lot of questions to answer!!! Why did Harris turn down Fox, NBC, CBS, and even CNN? Stay tuned!!!"
113025598691642864,107780257626128496,"Kamala Harris is doing everything possible to disassociate herself from the Biden Administration, the WORST in the history of the USA. She was in charge of the Border, the Border Czar. It won’t work"
113025446830880144,107780257626128496,"Polling against Kamala is looking very good. We spent all of our time, and a great deal of money, fighting Crooked Joe, then they unceremoniously dumped him and threw in an even worse person, Kamala, a Radical Left Marxist. She would destroy America, just like she did San Francisco and, indeed, California!"
113025419262867792,107780257626128496,"Watch Mark Levin Show - ON NOW, FOXNEWS!"
113025392585800256,107780257626128496,"A Guest Essay in the New York Times about the wonderful Lobstermen of Maine, and the Election. Thank you to historian Scott Ellsworth. A lobsterman, “… he’ll cast his vote for Trump. I like Trump’s decisions on stuff he did. The price of gas, groceries, and housing is perhaps the most important factor in determining their vote, not abortion, not Gaza, not the war in Ukraine. …Trump will do a better job with the Economy - the Democrats will pay a price at the polls, perhaps a dear one.” Remember when I opened up the large section of Ocean, off the beautiful Maine Coast, that Obama/Biden closed to Lobstermen etc., then Biden/Harris ridiculously closed it again — GET READY FOR IT TO BE OPENED!!!"
113024323568375712,107780257626128496,"RT @marklevinshowTonight on Life, Liberty & Levin on Fox, 8PM Eastern. Pete Hegseth and Brent Bozell. DVR it if you can’t watch live."
113024293627371680,107780257626128496,"RT: your copy of Mark Levin’s book, “The Democrat Party Hates America” today. A must read for everyone! @marklevinshow Order here:"
113024242997316448,107780257626128496,NO TAX ON TIPS!
113022433319705200,107780257626128496,NOVEMBER 5TH WILL BE THE MOST IMPORTANT DAY IN THE HISTORY OF AMERICA!
113022420800652608,107780257626128496,MAKE AMERICA GREAT AGAIN!
113022330103812832,107780257626128496,"Bret Baier of FoxNews called me, I didn’t call him, just prior to the Kamala Convention speech, and asked me if I would like to critique her after she is finished. I agreed to do so! — I thought it was nonspecific and weak, with no fracking, crime, inflation or anything else of interest even mentioned. Delivery was a C+, with far too many and speedy “thank you’s” at the beginning. It was “WEIRD!” Likewise, I didn’t call other media outlets that asked me to go on, they called me. The Fake News, like often “gilted” Maureen Dowd of the failing New York Times, wrote incorrectly that I was making the calls. WRONG!!! I don’t have to make calls to go on TV, or anything else — They call me! It’s called Ratings, I guess, and I’m the “Ratings Machine!”"
113022258775941520,107780257626128496,“KAMALA WILL SHUT DOWN FRACKING IN PENNSYLVANIA THE DAY AFTER THE ELECTION”
113022196362033040,107780257626128496,"Who is negotiating for us in the Middle East? Bombs are dropping all over the place! Sleepy Joe is sleeping on a Beach in California, viciously Exiled by the Democrats, and Comrade Kamala is doing a campaign bus tour with Tampon Tim, her really bad V.P. Pick. Let’s not have World War lll, because that’s where we’re heading!"
113018048944426512,107780257626128496,"RT @realDonaldTrumpIf you love our former First Lady as much as me, and are ready for the Truth, buy her new book now! MELANIA provides an insightful perspective of her tenure as First Lady of the United States, highlighting our shared experiences, her entrepreneurial achievements, plus the challenges and triumphs she experienced since her childhood in Europe. Pre-Order Now:"
113017798016419552,107780257626128496,Thank you!
113017795361455056,107780257626128496,Thank you!
113017779653246992,107780257626128496,"RT @RealRogerStoneGod Almighty, please protect the physical integrity of President @realDonaldTrump and of Robert F. Kennedy Jr. NOW MORE THAN EVER. 74 DAYS."
113017752582663136,107780257626128496,RT: YOU!
113015351739821136,107780257626128496,"Kamala Harris is the Weakest Presidential Candidate in History on Crime. She’s allowed millions of people to pour through our Borders, many from prisons, mental institutions and, indeed, terrorists, coming in at levels never seen before. What gives her the right to run for President? She got no votes to Biden’s 14 Million. She failed in her previous attempt, was the first one out of 22 people to quit, never made it to Iowa, and now she’s a Presidential Candidate? This is a Threat to Democracy!"
113015349203770208,107780257626128496,"Kelly Cooper is a fantastic America First Candidate running to represent the Great People of Arizona’s 4th Congressional District! Kelly will be an INCREDIBLE Fighter in Congress. A U.S. Marine Corps Veteran, Kelly knows how to Strengthen our Military, Care for our Veterans, Secure our Border, Stand with our Brave Law Enforcement, and Support our always under siege Second Amendment. As a very successful Small Businessman, Kelly will work hard to Stop Inflation, Grow the Economy, Lower Taxes, and Eliminate Government Waste. Kelly Cooper has my Complete and Total Endorsement - HE WILL NEVER LET YOU DOWN!"
113015348823902608,107780257626128496,"Drew Johnson is a tremendous America First Candidate running to represent the Great People of Nevada’s 3rd Congressional District! Drew has an incredible Record of Success, and strong support from his Community. In Congress, he will fight tirelessly to Lower Inflation, Grow our Economy, Secure our Border, Stop Migrant Crime, Support our Incredible Military/Vets, Protect our always under siege Second Amendment, Champion American Energy Independence, and Ensure NO TAX ON TIPS! Drew Johnson has my Complete and Total Endorsement - HE WILL NOT LET YOU DOWN!"
113015347250478176,107780257626128496,"Thank you Sadie, I like you too!"
113015308883823632,107780257626128496,“The Right to a Unanimous Verdict and the Jury Instructions in People v. Trump”
113015297128194224,107780257626128496,“DHS identifies over 400 migrants brought to the U.S. by an ISIS-affiliated human smuggling network”
113015293839304592,107780257626128496,"Kamala and her “handlers” are trying to make it sound like I am the Incumbent President, so that they can blame me for the failure of the past four years. No, it was their failure! It is one of the worst Presidencies in History, and she is definitely the Worst Vice President."
